    0.000000E+00       90.000000        1.360364
    0.000000E+00       85.000000        1.538067
    0.000000E+00       80.000000        1.634249
    0.000000E+00       75.000000        1.812648
    0.000000E+00       70.000000        1.903225
    0.000000E+00       65.000000        2.046165
    0.000000E+00       60.000000        2.255863
    0.000000E+00       55.000000        2.438621
    0.000000E+00       50.000000        2.567925
    0.000000E+00       45.000000        2.655085
    0.000000E+00       40.000000        2.702292
    0.000000E+00       35.000000        2.736382
    0.000000E+00       30.000000        2.744352
    0.000000E+00       25.000000        2.798660
    0.000000E+00       20.000000        2.972120
    0.000000E+00       15.000000        3.337194
    0.000000E+00       10.000000        3.848162
    0.000000E+00        5.000000        4.493204
    0.000000E+00    0.000000E+00        4.805963
    0.000000E+00       -5.000000        4.589793
    0.000000E+00      -10.000000        4.719584
    0.000000E+00      -15.000000        4.450738
    0.000000E+00      -20.000000        4.230992
    0.000000E+00      -25.000000        4.127545
    0.000000E+00      -30.000000        4.091039
    0.000000E+00      -35.000000        3.976856
    0.000000E+00      -40.000000        3.879292
    0.000000E+00      -45.000000        3.791377
    0.000000E+00      -50.000000        3.751562
    0.000000E+00      -55.000000        3.721704
    0.000000E+00      -60.000000        3.720632
    0.000000E+00      -65.000000        3.726466
    0.000000E+00      -70.000000        3.736167
    0.000000E+00      -75.000000        3.728108
    0.000000E+00      -80.000000        3.701438
    0.000000E+00      -85.000000        3.709634
    0.000000E+00      -90.000000        3.794755
       15.000000       90.000000        1.402050
       15.000000       85.000000        1.527006
       15.000000       80.000000        1.708096
       15.000000       75.000000        1.758607
       15.000000       70.000000        1.807585
       15.000000       65.000000        1.961930
       15.000000       60.000000        2.195073
       15.000000       55.000000        2.361690
       15.000000       50.000000        2.515262
       15.000000       45.000000        2.572522
       15.000000       40.000000        2.646415
       15.000000       35.000000        2.647685
       15.000000       30.000000        2.693820
       15.000000       25.000000        2.794094
       15.000000       20.000000        3.123446
       15.000000       15.000000        3.566118
       15.000000       10.000000        4.218280
       15.000000        5.000000        4.739760
       15.000000    0.000000E+00        4.575170
       15.000000       -5.000000        4.672483
       15.000000      -10.000000        4.529433
       15.000000      -15.000000        4.304814
       15.000000      -20.000000        4.178463
       15.000000      -25.000000        4.150700
       15.000000      -30.000000        4.070889
       15.000000      -35.000000        3.957874
       15.000000      -40.000000        3.852939
       15.000000      -45.000000        3.779023
       15.000000      -50.000000        3.736774
       15.000000      -55.000000        3.717704
       15.000000      -60.000000        3.715224
       15.000000      -65.000000        3.720089
       15.000000      -70.000000        3.724616
       15.000000      -75.000000        3.714688
       15.000000      -80.000000        3.685882
       15.000000      -85.000000        3.736814
       15.000000      -90.000000        3.805248
       30.000000       90.000000        1.463495
       30.000000       85.000000        1.548976
       30.000000       80.000000        1.650671
       30.000000       75.000000        1.520943
       30.000000       70.000000        1.608357
       30.000000       65.000000        1.857085
