0.0  -90.0  3.83046304167
0.0  -85.0  3.80136433333
0.0  -80.0  3.828120125
0.0  -75.0  3.86567083333
0.0  -70.0  3.84275375
0.0  -65.0  3.76213558333
0.0  -60.0  3.65671779167
0.0  -55.0  3.55159283333
0.0  -50.0  3.5033395
0.0  -45.0  3.49015829167
0.0  -40.0  3.51345433333
0.0  -35.0  3.56076533333
0.0  -30.0  3.62546229167
0.0  -25.0  3.60064558333
0.0  -20.0  3.53352458333
0.0  -15.0  3.51921720833
0.0  -10.0  3.57398158333
0.0  -5.0  3.45575804167
0.0  0.0  3.59270120833
0.0  5.0  3.54699404167
0.0  10.0  3.284768125
0.0  15.0  3.03025258333
0.0  20.0  2.87573254167
0.0  25.0  2.833988125
0.0  30.0  2.82286416667
0.0  35.0  2.79815483333
0.0  40.0  2.70302733333
0.0  45.0  2.520972
0.0  50.0  2.28589386667
0.0  55.0  2.06893382083
0.0  60.0  1.8873836375
0.0  65.0  1.71331521667
0.0  70.0  1.605035675
0.0  75.0  1.64823465833
0.0  80.0  1.68508614167
0.0  85.0  1.66549283333
0.0  90.0  1.56389825
15.0  -90.0  3.82920320833
15.0  -85.0  3.80189608333
15.0  -80.0  3.77461808333
15.0  -75.0  3.825073125
15.0  -70.0  3.809865125
15.0  -65.0  3.736948625
15.0  -60.0  3.63262204167
15.0  -55.0  3.53114533333
15.0  -50.0  3.46695825
15.0  -45.0  3.44880929167
15.0  -40.0  3.46387425
15.0  -35.0  3.50723941667
15.0  -30.0  3.56886375
15.0  -25.0  3.60329220833
15.0  -20.0  3.55696366667
15.0  -15.0  3.50935808333
15.0  -10.0  3.52414229167
15.0  -5.0  3.52996154167
15.0  0.0  3.44885795833
15.0  5.0  3.59552675
15.0  10.0  3.45020695833
15.0  15.0  3.15566979167
15.0  20.0  2.93337945833
15.0  25.0  2.81452995833
15.0  30.0  2.79463566667
15.0  35.0  2.77334020833
15.0  40.0  2.7371585
15.0  45.0  2.59504145833
15.0  50.0  2.36644079167
15.0  55.0  2.10362657917
15.0  60.0  1.8804302625
15.0  65.0  1.65508683333
15.0  70.0  1.4853355
15.0  75.0  1.4661425625
15.0  80.0  1.5792771
15.0  85.0  1.60891175
15.0  90.0  1.57166870833
30.0  -90.0  3.82890004167
30.0  -85.0  3.80479170833
30.0  -80.0  3.75292870833
30.0  -75.0  3.749673
30.0  -70.0  3.76755391667
30.0  -65.0  3.71047895833
30.0  -60.0  3.59973641667
30.0  -55.0  3.491450875
30.0  -50.0  3.42310833333
30.0  -45.0  3.40497316667
30.0  -40.0  3.41576575
30.0  -35.0  3.45530575
30.0  -30.0  3.51422066667
30.0  -25.0  3.58433808333
30.0  -20.0  3.57511858333
30.0  -15.0  3.51815666667
30.0  -10.0  3.50152579167
30.0  -5.0  3.52994879167
30.0  0.0  3.44604079167
30.0  5.0  3.51068033333
30.0  10.0  3.53634579167
30.0  15.0  3.32058304167
30.0  20.0  3.05283041667
30.0  25.0  2.8629175
30.0  30.0  2.77351395833
30.0  35.0  2.74203595833
30.0  40.0  2.70706829167
30.0  45.0  2.61846891667
30.0  50.0  2.43160158333
30.0  55.0  2.1719389
30.0  60.0  1.88598724167
30.0  65.0  1.61683021667
30.0  70.0  1.36461614167
30.0  75.0  1.25505352917
30.0  80.0  1.41513871667
30.0  85.0  1.54212612917
30.0  90.0  1.59711379167
45.0  -90.0  3.82804120833
45.0  -85.0  3.81028845833
45.0  -80.0  3.75861645833
45.0  -75.0  3.69320270833
