    0.000000E+00       90.000000        1.329462
    0.000000E+00       85.000000        1.465780
    0.000000E+00       80.000000        1.506120
    0.000000E+00       75.000000        1.559771
    0.000000E+00       70.000000        1.609973
    0.000000E+00       65.000000        1.716485
    0.000000E+00       60.000000        1.862223
    0.000000E+00       55.000000        2.001161
    0.000000E+00       50.000000        2.115845
    0.000000E+00       45.000000        2.213148
    0.000000E+00       40.000000        2.282907
    0.000000E+00       35.000000        2.344824
    0.000000E+00       30.000000        2.386748
    0.000000E+00       25.000000        2.496638
    0.000000E+00       20.000000        2.709935
    0.000000E+00       15.000000        3.081750
    0.000000E+00       10.000000        3.555576
    0.000000E+00        5.000000        4.103725
    0.000000E+00    0.000000E+00        4.352151
    0.000000E+00       -5.000000        4.294068
    0.000000E+00      -10.000000        4.490470
    0.000000E+00      -15.000000        4.298781
    0.000000E+00      -20.000000        4.193347
    0.000000E+00      -25.000000        4.176090
    0.000000E+00      -30.000000        4.172914
    0.000000E+00      -35.000000        4.032282
    0.000000E+00      -40.000000        3.895502
    0.000000E+00      -45.000000        3.796937
    0.000000E+00      -50.000000        3.735329
    0.000000E+00      -55.000000        3.692135
    0.000000E+00      -60.000000        3.675958
    0.000000E+00      -65.000000        3.678058
    0.000000E+00      -70.000000        3.684086
    0.000000E+00      -75.000000        3.674097
    0.000000E+00      -80.000000        3.653883
    0.000000E+00      -85.000000        3.674491
    0.000000E+00      -90.000000        3.773450
       15.000000       90.000000        1.360364
       15.000000       85.000000        1.434860
       15.000000       80.000000        1.487447
       15.000000       75.000000        1.503274
       15.000000       70.000000        1.551166
       15.000000       65.000000        1.660514
       15.000000       60.000000        1.821531
       15.000000       55.000000        1.950936
       15.000000       50.000000        2.089331
       15.000000       45.000000        2.172132
       15.000000       40.000000        2.271007
       15.000000       35.000000        2.292815
       15.000000       30.000000        2.373288
       15.000000       25.000000        2.548616
       15.000000       20.000000        2.897674
       15.000000       15.000000        3.320355
       15.000000       10.000000        3.882625
       15.000000        5.000000        4.254680
       15.000000    0.000000E+00        4.210873
       15.000000       -5.000000        4.408741
       15.000000      -10.000000        4.353973
       15.000000      -15.000000        4.228082
       15.000000      -20.000000        4.198187
       15.000000      -25.000000        4.228979
       15.000000      -30.000000        4.141495
       15.000000      -35.000000        3.989664
       15.000000      -40.000000        3.846903
       15.000000      -45.000000        3.759665
       15.000000      -50.000000        3.703168
       15.000000      -55.000000        3.668732
       15.000000      -60.000000        3.660168
       15.000000      -65.000000        3.661110
       15.000000      -70.000000        3.661273
       15.000000      -75.000000        3.650137
       15.000000      -80.000000        3.628667
       15.000000      -85.000000        3.685472
       15.000000      -90.000000        3.794755
       30.000000       90.000000        1.402050
       30.000000       85.000000        1.435171
       30.000000       80.000000        1.462682
       30.000000       75.000000        1.358198
       30.000000       70.000000        1.412702
       30.000000       65.000000        1.572721
       30.000000       60.000000        1.738277
       30.000000       55.000000        1.908018
       30.000000       50.000000        2.040096
       30.000000       45.000000        2.149040
       30.000000       40.000000        2.212662
       30.000000       35.000000        2.277324
       30.000000       30.000000        2.431274
       30.000000       25.000000        2.730595
       30.000000       20.000000        3.140415
       30.000000       15.000000        3.633271
       30.000000       10.000000        4.084674
       30.000000        5.000000        4.215086
       30.000000    0.000000E+00        4.241144
       30.000000       -5.000000        4.364466
       30.000000      -10.000000        4.246305
       30.000000      -15.000000        4.209785
       30.000000      -20.000000        4.252065
       30.000000      -25.000000        4.260357
       30.000000      -30.000000        4.114725
       30.000000      -35.000000        3.944988
       30.000000      -40.000000        3.804447
       30.000000      -45.000000        3.732120
       30.000000      -50.000000        3.674257
       30.000000      -55.000000        3.649942
       30.000000      -60.000000        3.641635
       30.000000      -65.000000        3.642928
       30.000000      -70.000000        3.625350
       30.000000      -75.000000        3.605594
       30.000000      -80.000000        3.625945
       30.000000      -85.000000        3.704416
       30.000000      -90.000000        3.805248
       45.000000       90.000000        1.463495
       45.000000       85.000000        1.458879
       45.000000       80.000000        1.314430
       45.000000       75.000000        1.206268
       45.000000       70.000000        1.257136
       45.000000       65.000000        1.454097
       45.000000       60.000000        1.661793
       45.000000       55.000000        1.857255
       45.000000       50.000000        1.991055
       45.000000       45.000000        2.104145
       45.000000       40.000000        2.154721
       45.000000       35.000000        2.272676
       45.000000       30.000000        2.528125
       45.000000       25.000000        2.942728
       45.000000       20.000000        3.391208
       45.000000       15.000000        3.942957
       45.000000       10.000000        4.220620
       45.000000        5.000000        4.089103
       45.000000    0.000000E+00        4.343341
       45.000000       -5.000000        4.239823
       45.000000      -10.000000        4.197855
       45.000000      -15.000000        4.260015
       45.000000      -20.000000        4.368405
       45.000000      -25.000000        4.263429
       45.000000      -30.000000        4.083100
       45.000000      -35.000000        3.897773
       45.000000      -40.000000        3.781949
       45.000000      -45.000000        3.702679
       45.000000      -50.000000        3.655345
       45.000000      -55.000000        3.631656
       45.000000      -60.000000        3.620822
       45.000000      -65.000000        3.598958
       45.000000      -70.000000        3.573732
       45.000000      -75.000000        3.571671
       45.000000      -80.000000        3.641900
       45.000000      -85.000000        3.726689
       45.000000      -90.000000        3.690505
       60.000000       90.000000        1.488217
       60.000000       85.000000        1.488217
       60.000000       80.000000        1.150271
       60.000000       75.000000        1.002043
       60.000000       70.000000        1.130950
       60.000000       65.000000        1.358767
       60.000000       60.000000        1.597888
       60.000000       55.000000        1.789419
       60.000000       50.000000        1.932852
       60.000000       45.000000        2.022583
       60.000000       40.000000        2.118475
       60.000000       35.000000        2.335190
       60.000000       30.000000        2.708488
       60.000000       25.000000        3.158110
       60.000000       20.000000        3.654907
       60.000000       15.000000        4.048692
       60.000000       10.000000        4.112899
       60.000000        5.000000        4.147602
       60.000000    0.000000E+00        4.229113
       60.000000       -5.000000        4.176016
       60.000000      -10.000000        4.235625
       60.000000      -15.000000        4.373221
       60.000000      -20.000000        4.415750
       60.000000      -25.000000        4.254012
       60.000000      -30.000000        4.046830
       60.000000      -35.000000        3.871709
       60.000000      -40.000000        3.757232
       60.000000      -45.000000        3.679764
       60.000000      -50.000000        3.636702
       60.000000      -55.000000        3.611936
       60.000000      -60.000000        3.590131
       60.000000      -65.000000        3.549614
       60.000000      -70.000000        3.516169
       60.000000      -75.000000        3.584245
       60.000000      -80.000000        3.665569
       60.000000      -85.000000        3.729261
       60.000000      -90.000000        3.695979
       75.000000       90.000000        1.516716
       75.000000       85.000000        1.468142
       75.000000       80.000000    9.786435E-01
       75.000000       75.000000    8.557246E-01
       75.000000       70.000000        1.017882
       75.000000       65.000000        1.261722
       75.000000       60.000000        1.522886
       75.000000       55.000000        1.706385
       75.000000       50.000000        1.854442
       75.000000       45.000000        1.937259
       75.000000       40.000000        2.103294
       75.000000       35.000000        2.418869
       75.000000       30.000000        2.875759
       75.000000       25.000000        3.346921
       75.000000       20.000000        3.873763
       75.000000       15.000000        4.115610
       75.000000       10.000000        4.020268
       75.000000        5.000000        4.183957
       75.000000    0.000000E+00        4.132267
       75.000000       -5.000000        4.141987
       75.000000      -10.000000        4.304152
       75.000000      -15.000000        4.514397
       75.000000      -20.000000        4.443199
       75.000000      -25.000000        4.241230
       75.000000      -30.000000        4.019588
       75.000000      -35.000000        3.842785
       75.000000      -40.000000        3.723709
       75.000000      -45.000000        3.657360
       75.000000      -50.000000        3.618534
       75.000000      -55.000000        3.590964
       75.000000      -60.000000        3.542357
       75.000000      -65.000000        3.492424
       75.000000      -70.000000        3.526358
       75.000000      -75.000000        3.619098
       75.000000      -80.000000        3.704368
       75.000000      -85.000000        3.702821
       75.000000      -90.000000        3.706608
       90.000000       90.000000        1.565172
       90.000000       85.000000        1.442589
       90.000000       80.000000    8.885765E-01
       90.000000       75.000000    7.644933E-01
       90.000000       70.000000    9.193596E-01
       90.000000       65.000000        1.167066
       90.000000       60.000000        1.428981
       90.000000       55.000000        1.623549
       90.000000       50.000000        1.773691
       90.000000       45.000000        1.879252
       90.000000       40.000000        2.088780
       90.000000       35.000000        2.490145
       90.000000       30.000000        2.968499
       90.000000       25.000000        3.448370
       90.000000       20.000000        3.911559
       90.000000       15.000000        4.028440
       90.000000       10.000000        3.921624
       90.000000        5.000000        4.050454
       90.000000    0.000000E+00        4.011076
       90.000000       -5.000000        4.109775
       90.000000      -10.000000        4.366899
       90.000000      -15.000000        4.604049
       90.000000      -20.000000        4.482547
       90.000000      -25.000000        4.242848
       90.000000      -30.000000        3.993321
