1	5.6
2	5.68
3	6.36
4	5.68
5	5.68
6	5.66
7	5.72
8	5.88
9	6.04
10	6.04
11	5.44
12	5.72
13	5.52
14	5.16
15	5.38
16	5.6
17	4.585
18	5.92
19	5.42
20	5.35
21	5.2
22	5.04
23	5.84
24	5.18
25	5.4
26	5.56
27	5.34
28	5.94
29	5.08
30	5.36
31	5.48
32	5.32
33	5.24
34	5.24
35	5.76
36	5.56
37	6.08
38	6.22
39	5.86
40	5.72
41	4.8
42	5.12
43	6.08
44	6.02
45	5.48
46	5.96
47	5.5
48	5.04
49	5.5
50	5.96
51	5.84
52	6.4
53	5.66
54	6.42
55	5.78
56	5.34
57	4.9
58	5.22
59	5.04
60	5.22
61	5.06
62	5.4
63	5.54
64	5.08
65	5.2
66	5.18
67	5.26
68	5.36
69	5.64
70	5.96
71	6.28
72	5.28
73	5.36
74	5.6
75	6.18
76	6.22
77	5.92
78	5.8
79	5.82
80	6.28
81	6.12
82	6.34
83	5.74
84	5.98
85	4.7
86	5.22
87	5.28
88	5.66
89	6.08
90	5.42
91	6.24
92	6.46
93	6.34
94	6.36
95	6.82
96	6.54
97	6.06
98	6.9
99	5.86
100	6.3
101	4.86
102	5.46
103	5.76
104	6.34
105	6.88
106	6.94
107	5.3
108	5.82
109	5.98
110	6.56
111	6.76
112	6.62
113	6.62
114	6.36
115	6.82
116	6.6
117	8.14
118	7.72
119	4.94
120	6.34
121	6.74
